n_features,features,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std
5,"mean_humidity_pct, temp_5day_avg_f, precip_5day_sum_in, days_since_rain, previous_irrigation_amount",0.7988467046265824,0.021098491071114445,0.038477227416622274,0.001831805075300511
4,"max_temp_f, precip_in, wind_3day_avg_mph, days_since_rain",0.7988406785322109,0.014818764767345416,0.03851625182748762,0.00117677448057328
4,"max_temp_f, precip_in, days_since_irrigation, month",0.7988364470154699,0.014761295667979527,0.038516205194775076,0.0011261197080209538
5,"mean_humidity_pct, precip_in, precip_5day_sum_in, days_since_rain, previous_irrigation_amount",0.7988347716951986,0.019370106594669787,0.03849136835613901,0.0015679409403581335
5,"max_temp_f, min_temp_f, precip_5day_sum_in, wind_3day_avg_mph, days_since_rain",0.7988337197903045,0.01315848596836147,0.03852081838147778,0.0009562873833998001
5,"max_temp_f, precip_in, precip_5day_sum_in, wind_3day_avg_mph, days_since_rain",0.7988303071394025,0.014894235316032232,0.03851693710647397,0.0011831508893293066
5,"precip_in, temp_3day_avg_f, precip_5day_sum_in, previous_irrigation_amount, month",0.7988271752466601,0.018887331943985224,0.0384994886646852,0.0016590914176371943
5,"max_temp_f, precip_in, max_wind_mph, precip_5day_sum_in, day_of_year",0.7988238290614179,0.015079106663566445,0.03851570297495277,0.0011465645310285023
5,"max_temp_f, precip_in, precip_5day_sum_in, days_since_irrigation, day_of_year",0.798820432460977,0.014858564002592731,0.03851696726707617,0.0011284969224394895
3,"min_temp_f, mean_temp_f, avg_wind_mph",0.7988080074856373,0.015191609356478494,0.03851316625543902,0.0011149173448958708
5,"precip_in, temp_3day_avg_f, precip_5day_sum_in, previous_irrigation_amount, day_of_year",0.7988046504548049,0.018963550035259454,0.038501108936642346,0.0016651266785095934
5,"max_temp_f, min_temp_f, avg_wind_mph, precip_3day_sum_in, days_since_irrigation",0.7988027083397029,0.01691345586832076,0.038506716005104615,0.0013149022010194404
4,"max_temp_f, precip_in, days_since_irrigation, day_of_year",0.7987980328973003,0.014776677910551367,0.03851958832638845,0.0011238816347408905
5,"min_temp_f, mean_temp_f, max_wind_mph, temp_3day_avg_f, temp_5day_avg_f",0.7987928887719097,0.015356964190722305,0.038514354812439595,0.001168118103777019
5,"mean_temp_f, mean_humidity_pct, precip_3day_sum_in, precip_5day_sum_in, days_since_rain",0.7987920172381482,0.024504948782531115,0.038457985017547325,0.002155155564384777
5,"precip_in, temp_5day_avg_f, days_since_rain, previous_irrigation_amount, day_of_year",0.7987813910899606,0.017281045007510452,0.03851042985070741,0.0015005371018321383
5,"min_temp_f, mean_humidity_pct, avg_wind_mph, previous_irrigation_amount, day_of_year",0.7987651453233399,0.02127510465543019,0.03848395299862532,0.0018392490164980037
3,"min_temp_f, mean_temp_f, wind_3day_avg_mph",0.7987630286132404,0.015276767819193238,0.038517143654492714,0.0011346427769817295
5,"min_temp_f, mean_temp_f, max_wind_mph, temp_3day_avg_f, wind_3day_avg_mph",0.7987616515931164,0.015035661746701073,0.0385184854236224,0.0011111532763602287
5,"mean_temp_f, mean_humidity_pct, precip_3day_sum_in, precip_5day_sum_in, days_since_irrigation",0.798760967705807,0.023626094202163588,0.038468238717939446,0.0020681114742993243
5,"precip_in, temp_5day_avg_f, days_since_rain, previous_irrigation_amount, month",0.7987472868287951,0.01718091960545594,0.03851433061556217,0.0014918228893460307
5,"max_temp_f, max_wind_mph, precip_3day_sum_in, wind_3day_avg_mph, previous_irrigation_amount",0.7987423940854768,0.015000497742828975,0.03852492491127476,0.0012528479273311033
2,"min_temp_f, mean_temp_f",0.7987417457128769,0.01515306493280321,0.03851973669472025,0.0011139311754847228
5,"max_temp_f, precip_in, precip_3day_sum_in, days_since_rain, days_since_irrigation",0.7987385058564342,0.01479477543688494,0.0385262458009827,0.0011892075581677935
4,"max_temp_f, precip_in, days_since_rain, days_since_irrigation",0.7987210949148432,0.01467064018663549,0.03852850737335497,0.0011771398316409712
4,"max_temp_f, temp_5day_avg_f, precip_5day_sum_in, previous_irrigation_amount",0.7987190285324923,0.012915669507269164,0.03853591985059881,0.0010026562397882153
5,"max_temp_f, precip_in, wind_3day_avg_mph, days_since_irrigation, month",0.7987063680979567,0.015159604071995602,0.03852672059924922,0.001153419653838311
4,"mean_temp_f, mean_humidity_pct, temp_5day_avg_f, day_of_year",0.7987028225243122,0.021838333191395484,0.038485966343494944,0.0018529799287213546
4,"max_temp_f, min_temp_f, precip_5day_sum_in, days_since_rain",0.7986918381508646,0.012772205054215105,0.03853634146458352,0.0009360110200579063
5,"max_temp_f, avg_wind_mph, temp_5day_avg_f, precip_5day_sum_in, previous_irrigation_amount",0.7986813141426131,0.012773642724098816,0.03854010393898276,0.0009933783083214474
5,"min_temp_f, mean_humidity_pct, avg_wind_mph, previous_irrigation_amount, month",0.7986805691127064,0.021094962996066433,0.03849331006220085,0.001819941080726976
5,"max_temp_f, precip_in, max_wind_mph, precip_3day_sum_in, days_since_rain",0.7986792738736682,0.015065642580826053,0.03853071896692864,0.0012070413903548895
5,"max_temp_f, mean_temp_f, precip_in, avg_wind_mph, max_wind_mph",0.7986775865820988,0.013921531375377697,0.038534802149854705,0.0010469217581995382
3,"max_temp_f, previous_irrigation_amount, days_since_irrigation",0.798672121134772,0.013930457501155966,0.03853823497874614,0.001198838323120363
4,"max_temp_f, precip_in, temp_5day_avg_f, month",0.7986672932597684,0.01452903485690538,0.03853282387467571,0.0010799691042686131
5,"max_temp_f, precip_in, temp_5day_avg_f, precip_3day_sum_in, month",0.7986658261535463,0.01427542325081201,0.03853370726678537,0.0010535623888201357
4,"min_temp_f, mean_temp_f, avg_wind_mph, temp_3day_avg_f",0.7986642604967857,0.015249093556334045,0.03852673075874336,0.0011222927308977809
5,"max_temp_f, precip_in, wind_3day_avg_mph, days_since_irrigation, day_of_year",0.7986639633313573,0.015182660941195348,0.038530435093972484,0.0011515173386278548
5,"min_temp_f, precip_in, avg_wind_mph, temp_3day_avg_f, previous_irrigation_amount",0.7986587439715919,0.016984247669934338,0.03852378343867456,0.0014631874211672759
4,"max_temp_f, precip_in, max_wind_mph, days_since_rain",0.798634336326338,0.015083964372486583,0.0385351925574491,0.0012064439991024767
5,"max_temp_f, precip_in, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.7986325477347038,0.014279309835957295,0.038536678604121966,0.0010501922908335204
5,"mean_temp_f, mean_humidity_pct, avg_wind_mph, precip_5day_sum_in, days_since_rain",0.7986271783131131,0.02437502128191652,0.038475434192407634,0.0021796484150172044
4,"min_temp_f, mean_temp_f, temp_3day_avg_f, wind_3day_avg_mph",0.7986259583158222,0.015322445879858279,0.03853009664462172,0.0011377318175898635
4,"max_temp_f, precip_in, temp_5day_avg_f, day_of_year",0.7986255488230481,0.014529051367618397,0.0385366252317428,0.001076076830710403
4,"min_temp_f, mean_temp_f, max_wind_mph, temp_5day_avg_f",0.7986138090604495,0.015003263976591468,0.03853304945216392,0.0011177355981472046
5,"max_temp_f, precip_in, max_wind_mph, precip_5day_sum_in, days_since_rain",0.7986100771317997,0.015172112707241508,0.03853711678530238,0.0012129184425912242
5,"max_temp_f, precip_in, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.7985912685247917,0.014796040736122435,0.03854019683274755,0.001181511245085051
4,"mean_temp_f, mean_humidity_pct, avg_wind_mph, days_since_rain",0.7985848714841746,0.024711914271340375,0.038477017080606,0.0022128036848119725
5,"max_temp_f, precip_in, max_wind_mph, wind_3day_avg_mph, days_since_rain",0.7985814107055991,0.015085249185400926,0.038540136305009506,0.0012030150096871669
4,"max_temp_f, precip_5day_sum_in, previous_irrigation_amount, days_since_irrigation",0.7985804774225562,0.013969085716655864,0.038546879103734714,0.001203180170053502
4,"max_temp_f, min_temp_f, avg_wind_mph, precip_3day_sum_in",0.7985691222651553,0.01726966316197123,0.038527347988048175,0.001345620829274555
5,"max_temp_f, precip_in, max_wind_mph, day_of_year, month",0.7985630250846802,0.014904531985149483,0.038541760029363936,0.001134480756302329
4,"mean_temp_f, mean_humidity_pct, temp_5day_avg_f, month",0.7985622901084669,0.02140325667746343,0.038502415823284994,0.0018053520825955548
5,"max_temp_f, precip_in, temp_5day_avg_f, precip_5day_sum_in, month",0.7985571677786915,0.014732144025128808,0.03854252676754629,0.0010981639905962768
4,"max_temp_f, wind_3day_avg_mph, previous_irrigation_amount, days_since_irrigation",0.7985487898898789,0.013984786810160686,0.03854988674047042,0.0012055485366559416
3,"mean_humidity_pct, temp_5day_avg_f, previous_irrigation_amount",0.7985476194076935,0.021831039679201653,0.038501227638391367,0.0019086268305170565
4,"max_temp_f, avg_wind_mph, previous_irrigation_amount, days_since_irrigation",0.7985443177049116,0.013968764996541757,0.03855031699672732,0.0012016287876217468
4,"max_temp_f, max_wind_mph, precip_3day_sum_in, previous_irrigation_amount",0.7985404912009988,0.01510652415576701,0.038544193441050575,0.001271231955963621
3,"min_temp_f, mean_temp_f, temp_3day_avg_f",0.7985399321283516,0.015228589665438911,0.03853878757708334,0.0011212780452417932
5,"max_temp_f, precip_in, temp_5day_avg_f, wind_3day_avg_mph, month",0.7985356901207725,0.014986861633278073,0.03854343069020969,0.0011191213902675037
5,"mean_temp_f, mean_humidity_pct, avg_wind_mph, temp_5day_avg_f, precip_5day_sum_in",0.7985275094475186,0.02434585603431249,0.03848465915420045,0.002143244651585265
5,"max_temp_f, avg_wind_mph, wind_3day_avg_mph, previous_irrigation_amount, days_since_irrigation",0.7985221584515205,0.014019224928495057,0.03855227620531319,0.0012076153402500603
5,"max_temp_f, precip_in, temp_5day_avg_f, precip_5day_sum_in, day_of_year",0.7985095235612574,0.01472269655116644,0.038546928953159316,0.001093379115304495
4,"mean_temp_f, mean_humidity_pct, avg_wind_mph, temp_5day_avg_f",0.7985077338817573,0.024797268600129874,0.038483283051393015,0.002188665180324446
5,"max_temp_f, precip_in, temp_5day_avg_f, wind_3day_avg_mph, day_of_year",0.7984897717146513,0.014991835877457034,0.03854759336241734,0.0011154030899660043
5,"min_temp_f, precip_in, temp_3day_avg_f, precip_3day_sum_in, previous_irrigation_amount",0.7984706085472415,0.017570012096635654,0.03854025150626318,0.001526116676772814
4,"min_temp_f, mean_temp_f, avg_wind_mph, temp_5day_avg_f",0.7984588048084527,0.01537504074308424,0.038546016341868175,0.0011479846069904296
5,"max_temp_f, precip_in, days_since_irrigation, day_of_year, month",0.7984579195992356,0.014759319921342242,0.03855256888386346,0.0011256989167266337
5,"max_temp_f, precip_5day_sum_in, wind_3day_avg_mph, previous_irrigation_amount, days_since_irrigation",0.7984570275976985,0.014012837855712938,0.03855856375791237,0.0012082940106898164
5,"min_temp_f, mean_temp_f, avg_wind_mph, temp_3day_avg_f, temp_5day_avg_f",0.7984558069806943,0.015601468180109303,0.0385453549428509,0.0011825318627618356
5,"max_temp_f, avg_wind_mph, precip_5day_sum_in, previous_irrigation_amount, days_since_irrigation",0.7984541280349977,0.014001791227200059,0.0385588271462427,0.001205044537524246
5,"max_temp_f, min_temp_f, avg_wind_mph, temp_3day_avg_f, days_since_rain",0.7984443151953551,0.015431258878153895,0.03854762958889117,0.0011804227106872673
5,"mean_humidity_pct, precip_in, wind_3day_avg_mph, days_since_rain, previous_irrigation_amount",0.7984396005947266,0.018115702379363087,0.038534689904005694,0.0014465484115570584
5,"min_temp_f, mean_temp_f, max_wind_mph, temp_5day_avg_f, wind_3day_avg_mph",0.798414129541585,0.015062295934386755,0.03855188454716897,0.0011226970146379239
5,"max_temp_f, min_temp_f, avg_wind_mph, precip_3day_sum_in, wind_3day_avg_mph",0.7984065504627005,0.01742602435702605,0.03854209053164979,0.0013570414938100313
5,"min_temp_f, mean_temp_f, temp_3day_avg_f, temp_5day_avg_f, wind_3day_avg_mph",0.7983886089291596,0.015613257687596766,0.0385517635782368,0.0011872876410007921
5,"max_temp_f, min_temp_f, precip_3day_sum_in, precip_5day_sum_in, wind_3day_avg_mph",0.7983603543586518,0.017521448005519937,0.038545705298457945,0.0013610488876175404
5,"precip_in, temp_5day_avg_f, precip_5day_sum_in, days_since_rain, previous_irrigation_amount",0.798352951352385,0.01702019473739923,0.03855381136362343,0.0014575706929350982
4,"mean_humidity_pct, temp_5day_avg_f, precip_5day_sum_in, previous_irrigation_amount",0.7983471644985306,0.02191810765184792,0.038520003228248764,0.00191879920391571
5,"max_temp_f, min_temp_f, max_wind_mph, precip_5day_sum_in, days_since_rain",0.7983383636749726,0.012872413126935153,0.03856995922453929,0.0009500460246761556
4,"min_temp_f, mean_temp_f, temp_3day_avg_f, temp_5day_avg_f",0.7983331476503068,0.015593003637117936,0.03855719997836339,0.0011825827389692514
5,"mean_temp_f, mean_humidity_pct, temp_3day_avg_f, days_since_rain, days_since_irrigation",0.7983276535325394,0.021988905181187294,0.03852076661441201,0.0018852682719241736
5,"max_temp_f, precip_in, max_wind_mph, days_since_irrigation, month",0.7983213362023834,0.015210408872676913,0.0385637919200747,0.0011678531171224974
5,"max_temp_f, min_temp_f, precip_3day_sum_in, precip_5day_sum_in, days_since_irrigation",0.7983175239375061,0.016550705382387145,0.038555117317083956,0.0012864779135421114
4,"min_temp_f, mean_temp_f, temp_5day_avg_f, wind_3day_avg_mph",0.7983160203995916,0.015346968777142839,0.03855987974355811,0.0011489339585164288
4,"max_temp_f, temp_5day_avg_f, wind_3day_avg_mph, previous_irrigation_amount",0.7983106223231269,0.013120864657397091,0.03857435060984296,0.0010249416325759692
3,"max_temp_f, precip_3day_sum_in, previous_irrigation_amount",0.7982998309725902,0.015082405285192713,0.038566992379765845,0.0012504837782637626
5,"max_temp_f, precip_in, max_wind_mph, days_since_rain, days_since_irrigation",0.7982965517455709,0.015099239671023777,0.03856748701579628,0.001215657852785033
5,"max_temp_f, precip_in, temp_5day_avg_f, day_of_year, month",0.7982941892867659,0.0145346078221978,0.03856860724396185,0.0010801655499583843
5,"mean_temp_f, mean_humidity_pct, temp_5day_avg_f, day_of_year, month",0.7982915958874265,0.02138082591434201,0.0385286614606611,0.0018018256261286112
5,"min_temp_f, mean_humidity_pct, max_wind_mph, wind_3day_avg_mph, previous_irrigation_amount",0.7982884210037755,0.021935326584005436,0.038525086572159584,0.0019055503480673891
5,"max_temp_f, precip_in, max_wind_mph, days_since_irrigation, day_of_year",0.7982840484360638,0.015228034124022037,0.03856703768626709,0.0011657194391222463
3,"min_temp_f, mean_temp_f, temp_5day_avg_f",0.798257504744847,0.015311045180380112,0.03856567137907677,0.0011416984243318947
4,"mean_temp_f, mean_humidity_pct, temp_3day_avg_f, wind_3day_avg_mph",0.7982557662782147,0.02412238012782856,0.03851323420240568,0.0021269847401344526
5,"max_temp_f, max_wind_mph, precip_5day_sum_in, previous_irrigation_amount, month",0.7982437944976297,0.013296918743045751,0.0385819916410539,0.0011479853751697935
5,"max_temp_f, avg_wind_mph, temp_5day_avg_f, wind_3day_avg_mph, previous_irrigation_amount",0.7982264626754481,0.01322836504873841,0.03858206093563687,0.0010355747830838487
5,"mean_temp_f, mean_humidity_pct, temp_3day_avg_f, precip_5day_sum_in, wind_3day_avg_mph",0.7982155198304495,0.023838742976134274,0.03851905406646446,0.002098014877016522
5,"min_temp_f, mean_humidity_pct, wind_3day_avg_mph, previous_irrigation_amount, days_since_irrigation",0.7982133678278378,0.01963298624488315,0.038547792599092315,0.0016697680975058255
5,"max_temp_f, precip_in, max_wind_mph, temp_5day_avg_f, month",0.7982003183068611,0.014895894218622495,0.03857617245060011,0.0011159324825230246
5,"max_temp_f, precip_in, max_wind_mph, temp_5day_avg_f, day_of_year",0.7981580049818091,0.014895739981128154,0.03858001281803569,0.001111940379629656
5,"max_temp_f, max_wind_mph, precip_5day_sum_in, previous_irrigation_amount, day_of_year",0.79815357168775,0.013435371613810847,0.038590010368884896,0.0011588903322214135
5,"max_temp_f, min_temp_f, precip_3day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.7981501029378343,0.01650434545623908,0.03857122343118248,0.001265896582868836
5,"max_temp_f, min_temp_f, max_wind_mph, precip_3day_sum_in, wind_3day_avg_mph",0.7981413439355091,0.0163753200270081,0.03857282721560045,0.0012575818874758925
4,"mean_temp_f, mean_humidity_pct, avg_wind_mph, wind_3day_avg_mph",0.7981034160699866,0.02477519134066326,0.03852345166917885,0.0022206904032956738
5,"mean_humidity_pct, precip_in, avg_wind_mph, days_since_rain, previous_irrigation_amount",0.7980891455779503,0.01989228924932551,0.038558549191245184,0.001626593631138665
4,"max_temp_f, avg_wind_mph, precip_3day_sum_in, previous_irrigation_amount",0.7980768657859522,0.015207380390909358,0.03858776655458507,0.0012601917785939375
5,"max_temp_f, min_temp_f, temp_3day_avg_f, days_since_irrigation, month",0.7980650064914749,0.014026623377818988,0.03859098832886137,0.0010419466627597065
5,"mean_humidity_pct, precip_in, max_wind_mph, wind_3day_avg_mph, previous_irrigation_amount",0.79806158526804,0.019749337853624108,0.03856142056705546,0.0016215909371730803
4,"max_temp_f, min_temp_f, precip_3day_sum_in, precip_5day_sum_in",0.7980484576704527,0.016815095296131646,0.03857958320528952,0.0013078218763627808
